split,seed,episode_id,method,success,task_success_rate,completed_tasks,total_tasks,future_regret,commitment_violation,risk_proxy,base_collision,arm_collision,swing_block,approach_occlusion,reposition_count,path_length,aisle_trap_events,swing_block_events,approach_occlusion_events,relocation_dead_end_events,aisle_width,clutter_density,future_ambiguity,relocation_pressure,failure_label,description
open_room_easy,0,1,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.97850,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,1,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.97850,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,1,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.97850,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,1,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.97850,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,1,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.29822,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,1,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.97850,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,1,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.49509,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,1,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.97850,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,2,greedy_current_reach,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.32228,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,2,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.72914,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,2,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,2.03907,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,2,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.32228,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,2,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.32228,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,2,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.32228,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,2,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.32228,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,2,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.32228,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,2,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.32228,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,2,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.32228,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,2,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.32228,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,3,greedy_current_reach,1,1.00000,3,3,0,0,0.00600,0,0,0,0,1,1.23207,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,3,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.37749,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,3,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.46290,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,3,receding_horizon_tamp,1,1.00000,3,3,0,0,0.00600,0,0,0,0,1,1.23207,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,3,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.00600,0,0,0,0,1,1.23207,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,3,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.00600,0,0,0,0,1,1.23207,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,3,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.00600,0,0,0,0,1,1.23207,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,3,topological_base_graph_search,1,1.00000,3,3,0,0,0.00600,0,0,0,0,1,1.23207,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,3,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.00600,0,0,0,0,1,1.23207,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,3,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.00600,0,0,0,0,1,1.23207,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,3,exact_sequence_oracle,1,1.00000,3,3,0,0,0.00600,0,0,0,0,1,1.23207,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,4,greedy_current_reach,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.49976,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,4,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.34849,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,4,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.98762,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,4,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.49976,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,4,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.49976,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,4,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.49976,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,4,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.49976,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,4,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.49976,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,4,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.49976,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,4,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.49976,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,4,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.49976,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,5,greedy_current_reach,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50839,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,5,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.27188,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,5,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50839,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,5,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50839,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,5,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50839,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,5,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50839,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,5,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50839,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,5,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.29857,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,5,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50839,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,5,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50839,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,5,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50839,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,6,greedy_current_reach,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50741,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,6,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.72594,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,6,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50741,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,6,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50741,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,6,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50741,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,6,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50741,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,6,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50741,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,6,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50741,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,6,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50741,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,6,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50741,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,6,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50741,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,7,greedy_current_reach,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.43949,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,7,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.29883,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,7,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.82760,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,7,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.43949,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,7,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.43949,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,7,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.43949,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,7,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.43949,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,7,topological_base_graph_search,1,1.00000,3,3,0,0,0.00600,0,0,0,0,1,1.25560,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,7,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.43949,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,7,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.43949,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,7,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.43949,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,8,greedy_current_reach,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44565,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,8,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.20950,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,8,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44565,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,8,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44565,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,8,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44565,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,8,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44565,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,8,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44565,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,8,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44565,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,8,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44565,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,8,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44565,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,8,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44565,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,9,greedy_current_reach,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.74379,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,9,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.62098,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,9,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50092,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,9,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.74379,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,9,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.74379,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,9,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.74379,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,9,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.74379,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,9,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.30101,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,9,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.74379,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,9,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.30101,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,9,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.74379,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,10,greedy_current_reach,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.87945,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,10,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.63621,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,10,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.87945,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,10,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.87945,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,10,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.87945,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,10,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.87945,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,10,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.87945,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,10,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44139,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,10,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.87945,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,10,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44139,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,10,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.87945,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,11,greedy_current_reach,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.96864,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,11,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.69512,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,11,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.54088,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,11,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.96864,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,11,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.96864,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,11,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.96864,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,11,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.96864,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,11,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.54088,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,11,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.96864,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,11,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.54088,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,0,11,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.96864,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,1,0,greedy_current_reach,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.98853,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,1,0,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.40154,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,1,0,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.52838,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,1,0,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.98853,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,1,0,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.98853,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
